OrderID,OrderDate,Region,State,SalesChannel,Product,Quantity,Sales,Profit,Employee,DeliveryDays
4018,2020-06-16 09:00:00,Midwest,Texas,Distributor,Computers,3,200,40,Nicholas C.,3
4019,2020-06-16 10:00:00,Midwest,Ohio,Distributor,Festive,2,100,20,Carl N.,6
4020,2020-06-16 11:00:00,West,California,Wholesale,Dinnerware,1,50,10,Shawn W.,3
4021,2020-06-16 12:00:00,West,Arizona,Wholesale,Furniture Cushions,5,1000,200,Keith G.,7
4022,2020-06-16 13:00:00,South,Arizona,Online,Dining Furniture,4,500,100,Joe P.,4
4023,2020-06-16 14:00:00,West,New York,Wholesale,Dinnerware,5,1000,200,Shawn W.,7
4024,2020-06-16 15:00:00,Northeast,New York,In-Store,Cookware,3,200,40,Donald R.,7
4025,2020-06-16 16:00:00,Northeast,California,In-Store,Cookware,4,500,100,Donald R.,6
4026,2020-06-16 17:00:00,South,Michigan,Online,Dining Furniture,4,500,100,Joe P.,4
4027,2020-06-16 18:00:00,Midwest,New York,Distributor,Computers,1,50,10,Nicholas C.,3
4028,2020-06-16 19:00:00,Midwest,Texas,Distributor,Festive,3,200,40,Carl N.,3
4029,2020-06-16 20:00:00,West,Colorado,Wholesale,Dinnerware,2,100,20,Shawn W.,8
4030,2020-06-16 21:00:00,Northeast,Illinois,In-Store,Cookware,1,50,10,Donald R.,5
4031,2020-06-16 22:00:00,Midwest,Florida,Distributor,Computers,1,50,10,Nicholas C.,8
4032,2020-06-16 23:00:00,South,Illinois,Online,Dining Furniture,5,1000,200,Joe P.,8
4033,2020-06-17 00:00:00,South,Illinois,Online,Floral,5,1000,200,Douglas T.,3
4034,2020-06-17 01:00:00,Northeast,Florida,In-Store,Floor Lamps,5,1000,200,Joshua B.,6
4035,2020-06-17 02:00:00,South,New York,Online,Floral,1,50,10,Douglas T.,7
4036,2020-06-17 03:00:00,South,California,Online,Floral,2,100,20,Douglas T.,7
4037,2020-06-17 04:00:00,Northeast,Florida,In-Store,Cookware,4,500,100,Donald R.,7
4038,2020-06-17 05:00:00,West,Georgia,Wholesale,Furniture Cushions,5,1000,200,Keith G.,4
4039,2020-06-17 06:00:00,West,Michigan,Wholesale,Furniture Cushions,2,100,20,Keith G.,3
4040,2020-06-17 07:00:00,South,Colorado,Online,Dining Furniture,3,200,40,Joe P.,6
4041,2020-06-17 08:00:00,West,Ohio,Wholesale,Dinnerware,5,1000,200,Shawn W.,4
4042,2020-06-17 09:00:00,West,New York,Wholesale,Furniture Cushions,4,500,100,Keith G.,5
4043,2020-06-17 10:00:00,South,Michigan,Online,Floral,3,200,40,Douglas T.,6
4044,2020-06-17 11:00:00,West,Florida,Wholesale,Furniture Cushions,3,200,40,Keith G.,8
4045,2020-06-17 12:00:00,South,Georgia,Online,Floral,4,500,100,Douglas T.,6
4046,2020-06-17 13:00:00,Midwest,Ohio,Distributor,Festive,5,1000,200,Carl N.,6
4047,2020-06-17 14:00:00,Northeast,Colorado,In-Store,Cookware,1,50,10,Donald R.,7
4048,2020-06-17 15:00:00,Northeast,Colorado,In-Store,Cookware,4,500,100,Donald R.,6
4049,2020-06-17 16:00:00,West,New York,Wholesale,Dinnerware,4,500,100,Shawn W.,8
4050,2020-06-17 17:00:00,West,Florida,Wholesale,Furniture Cushions,4,500,100,Keith G.,8
4051,2020-06-17 18:00:00,West,Michigan,Wholesale,Furniture Cushions,3,200,40,Keith G.,3
4052,2020-06-17 19:00:00,Northeast,California,In-Store,Floor Lamps,2,100,20,Joshua B.,6
4053,2020-06-17 20:00:00,Midwest,Michigan,Distributor,Computers,1,50,10,Nicholas C.,7
4054,2020-06-17 21:00:00,Midwest,Michigan,Distributor,Festive,5,1000,200,Carl N.,6
4055,2020-06-17 22:00:00,Northeast,Colorado,In-Store,Cookware,5,1000,200,Donald R.,5
4056,2020-06-17 23:00:00,Midwest,California,Distributor,Festive,2,100,20,Carl N.,5
4057,2020-06-18 00:00:00,Northeast,California,In-Store,Cookware,4,500,100,Donald R.,7
4058,2020-06-18 01:00:00,Midwest,New York,Distributor,Festive,1,50,10,Carl N.,3
4059,2020-06-18 02:00:00,South,Ohio,Online,Dining Furniture,5,1000,200,Joe P.,3
4060,2020-06-18 03:00:00,South,Arizona,Online,Floral,5,1000,200,Douglas T.,8
4061,2020-06-18 04:00:00,Northeast,Illinois,In-Store,Cookware,4,500,100,Donald R.,8
4062,2020-06-18 05:00:00,Midwest,Illinois,Distributor,Festive,2,100,20,Carl N.,4
4063,2020-06-18 06:00:00,West,Colorado,Wholesale,Furniture Cushions,1,50,10,Keith G.,7
4064,2020-06-18 07:00:00,Midwest,Arizona,Distributor,Computers,2,100,20,Nicholas C.,6
4065,2020-06-18 08:00:00,South,Ohio,Online,Dining Furniture,2,100,20,Joe P.,7
4066,2020-06-18 09:00:00,South,Arizona,Online,Dining Furniture,1,50,10,Joe P.,4
4067,2020-06-18 10:00:00,Midwest,New York,Distributor,Computers,1,50,10,Nicholas C.,8
4068,2020-06-18 11:00:00,Midwest,Michigan,Distributor,Festive,5,1000,200,Carl N.,7
4069,2020-06-18 12:00:00,West,Colorado,Wholesale,Furniture Cushions,5,1000,200,Keith G.,7
4070,2020-06-18 13:00:00,West,California,Wholesale,Dinnerware,1,50,10,Shawn W.,8
4071,2020-06-18 14:00:00,Midwest,Colorado,Distributor,Computers,3,200,40,Nicholas C.,4
4072,2020-06-18 15:00:00,Midwest,Illinois,Distributor,Festive,5,1000,200,Carl N.,8
4073,2020-06-18 16:00:00,Midwest,Ohio,Distributor,Computers,3,200,40,Nicholas C.,3
4074,2020-06-18 17:00:00,Midwest,Arizona,Distributor,Computers,1,50,10,Nicholas C.,6
4075,2020-06-18 18:00:00,Northeast,Ohio,In-Store,Cookware,5,1000,200,Donald R.,8
4076,2020-06-18 19:00:00,Midwest,New York,Distributor,Festive,2,100,20,Carl N.,4
4077,2020-06-18 20:00:00,West,Colorado,Wholesale,Dinnerware,1,50,10,Shawn W.,5
4078,2020-06-18 21:00:00,South,Florida,Online,Floral,4,500,100,Douglas T.,3
4079,2020-06-18 22:00:00,Northeast,Colorado,In-Store,Cookware,3,200,40,Donald R.,5
4080,2020-06-18 23:00:00,Midwest,California,Distributor,Computers,1,50,10,Nicholas C.,8
4081,2020-06-19 00:00:00,South,Colorado,Online,Floral,1,50,10,Douglas T.,3
4082,2020-06-19 01:00:00,Northeast,Georgia,In-Store,Floor Lamps,5,1000,200,Joshua B.,6
4083,2020-06-19 02:00:00,South,New York,Online,Floral,5,1000,200,Douglas T.,8
4084,2020-06-19 03:00:00,Midwest,Texas,Distributor,Computers,5,1000,200,Nicholas C.,6
4085,2020-06-19 04:00:00,Midwest,New York,Distributor,Computers,4,500,100,Nicholas C.,7
4086,2020-06-19 05:00:00,West,Arizona,Wholesale,Furniture Cushions,5,1000,200,Keith G.,5
4087,2020-06-19 06:00:00,Midwest,Texas,Distributor,Festive,1,50,10,Carl N.,3
4088,2020-06-19 07:00:00,Midwest,Arizona,Distributor,Festive,5,1000,200,Carl N.,6
4089,2020-06-19 08:00:00,Northeast,Arizona,In-Store,Cookware,2,100,20,Donald R.,4
4090,2020-06-19 09:00:00,West,California,Wholesale,Dinnerware,5,1000,200,Shawn W.,6
4091,2020-06-19 10:00:00,Northeast,California,In-Store,Cookware,4,500,100,Donald R.,4
4092,2020-06-19 11:00:00,South,Michigan,Online,Dining Furniture,2,100,20,Joe P.,8
4093,2020-06-19 12:00:00,Midwest,Illinois,Distributor,Computers,1,50,10,Nicholas C.,3
4094,2020-06-19 13:00:00,South,Michigan,Online,Floral,1,50,10,Douglas T.,6
4095,2020-06-19 14:00:00,Northeast,Michigan,In-Store,Floor Lamps,3,200,40,Joshua B.,6
4096,2020-06-19 15:00:00,Midwest,Illinois,Distributor,Computers,2,100,20,Nicholas C.,3
4097,2020-06-19 16:00:00,Midwest,Florida,Distributor,Computers,3,200,40,Nicholas C.,6
4098,2020-06-19 17:00:00,Northeast,Texas,In-Store,Cookware,2,100,20,Donald R.,4
4099,2020-06-19 18:00:00,Northeast,Ohio,In-Store,Floor Lamps,2,100,20,Joshua B.,6
4100,2020-06-19 19:00:00,Northeast,Michigan,In-Store,Floor Lamps,4,500,100,Joshua B.,5
4101,2020-06-19 20:00:00,Northeast,Colorado,In-Store,Floor Lamps,3,200,40,Joshua B.,8
4102,2020-06-19 21:00:00,Northeast,Colorado,In-Store,Cookware,4,500,100,Donald R.,7
4103,2020-06-19 22:00:00,Midwest,Arizona,Distributor,Computers,2,100,20,Nicholas C.,4
4104,2020-06-19 23:00:00,Northeast,Illinois,In-Store,Cookware,1,50,10,Donald R.,5
4105,2020-06-20 00:00:00,Midwest,Arizona,Distributor,Festive,2,100,20,Carl N.,8
4106,2020-06-20 01:00:00,Midwest,Georgia,Distributor,Festive,4,500,100,Carl N.,3
4107,2020-06-20 02:00:00,Northeast,Georgia,In-Store,Cookware,3,200,40,Donald R.,4
4108,2020-06-20 03:00:00,Northeast,Ohio,In-Store,Floor Lamps,3,200,40,Joshua B.,7
4109,2020-06-20 04:00:00,West,California,Wholesale,Furniture Cushions,4,500,100,Keith G.,8
4110,2020-06-20 05:00:00,Midwest,California,Distributor,Computers,3,200,40,Nicholas C.,7
4111,2020-06-20 06:00:00,Northeast,Illinois,In-Store,Cookware,5,1000,200,Donald R.,3
4112,2020-06-20 07:00:00,Northeast,Illinois,In-Store,Cookware,1,50,10,Donald R.,3
4113,2020-06-20 08:00:00,Northeast,Michigan,In-Store,Cookware,1,50,10,Donald R.,4
4114,2020-06-20 09:00:00,West,Georgia,Wholesale,Furniture Cushions,1,50,10,Keith G.,6
4115,2020-06-20 10:00:00,West,Michigan,Wholesale,Furniture Cushions,3,200,40,Keith G.,3
4116,2020-06-20 11:00:00,South,California,Online,Dining Furniture,3,200,40,Joe P.,8
4117,2020-06-20 12:00:00,Midwest,Texas,Distributor,Festive,2,100,20,Carl N.,6
4118,2020-06-20 13:00:00,South,Texas,Online,Floral,2,100,20,Douglas T.,5
4119,2020-06-20 14:00:00,Northeast,Illinois,In-Store,Floor Lamps,1,50,10,Joshua B.,7
4120,2020-06-20 15:00:00,West,Arizona,Wholesale,Dinnerware,5,1000,200,Shawn W.,6
4121,2020-06-20 16:00:00,West,California,Wholesale,Furniture Cushions,2,100,20,Keith G.,7
4122,2020-06-20 17:00:00,South,Texas,Online,Floral,2,100,20,Douglas T.,6
4123,2020-06-20 18:00:00,West,California,Wholesale,Furniture Cushions,3,200,40,Keith G.,5
4124,2020-06-20 19:00:00,Northeast,New York,In-Store,Floor Lamps,5,1000,200,Joshua B.,3
4125,2020-06-20 20:00:00,West,Colorado,Wholesale,Dinnerware,1,50,10,Shawn W.,5
4126,2020-06-20 21:00:00,South,Georgia,Online,Dining Furniture,2,100,20,Joe P.,3
4127,2020-06-20 22:00:00,Northeast,Michigan,In-Store,Cookware,5,1000,200,Donald R.,3
4128,2020-06-20 23:00:00,South,California,Online,Dining Furniture,5,1000,200,Joe P.,7
4129,2020-06-21 00:00:00,West,Colorado,Wholesale,Furniture Cushions,1,50,10,Keith G.,8
4130,2020-06-21 01:00:00,South,New York,Online,Dining Furniture,5,1000,200,Joe P.,5
4131,2020-06-21 02:00:00,South,Michigan,Online,Floral,5,1000,200,Douglas T.,6
4132,2020-06-21 03:00:00,Midwest,California,Distributor,Computers,5,1000,200,Nicholas C.,5
4133,2020-06-21 04:00:00,West,Illinois,Wholesale,Furniture Cushions,2,100,20,Keith G.,7
4134,2020-06-21 05:00:00,West,Colorado,Wholesale,Furniture Cushions,1,50,10,Keith G.,3
4135,2020-06-21 06:00:00,South,Michigan,Online,Floral,5,1000,200,Douglas T.,7
4136,2020-06-21 07:00:00,Midwest,California,Distributor,Festive,5,1000,200,Carl N.,4
4137,2020-06-21 08:00:00,West,Colorado,Wholesale,Dinnerware,2,100,20,Shawn W.,4
4138,2020-06-21 09:00:00,Northeast,New York,In-Store,Cookware,1,50,10,Donald R.,6
4139,2020-06-21 10:00:00,South,California,Online,Floral,3,200,40,Douglas T.,7
4140,2020-06-21 11:00:00,West,California,Wholesale,Dinnerware,2,100,20,Shawn W.,6
4141,2020-06-21 12:00:00,Northeast,California,In-Store,Floor Lamps,1,50,10,Joshua B.,6
4142,2020-06-21 13:00:00,West,Ohio,Wholesale,Dinnerware,5,1000,200,Shawn W.,4
4143,2020-06-21 14:00:00,Northeast,Illinois,In-Store,Floor Lamps,1,50,10,Joshua B.,6
4144,2020-06-21 15:00:00,South,New York,Online,Floral,1,50,10,Douglas T.,4
4145,2020-06-21 16:00:00,West,Michigan,Wholesale,Furniture Cushions,1,50,10,Keith G.,3
4146,2020-06-21 17:00:00,West,Ohio,Wholesale,Furniture Cushions,3,200,40,Keith G.,7
4147,2020-06-21 18:00:00,Midwest,Arizona,Distributor,Festive,1,50,10,Carl N.,6
4148,2020-06-21 19:00:00,South,Ohio,Online,Floral,3,200,40,Douglas T.,4
4149,2020-06-21 20:00:00,Northeast,Georgia,In-Store,Floor Lamps,5,1000,200,Joshua B.,5
4150,2020-06-21 21:00:00,West,Georgia,Wholesale,Dinnerware,3,200,40,Shawn W.,6
4151,2020-06-21 22:00:00,West,California,Wholesale,Dinnerware,5,1000,200,Shawn W.,8
4152,2020-06-21 23:00:00,Northeast,Ohio,In-Store,Floor Lamps,5,1000,200,Joshua B.,3
4153,2020-06-22 00:00:00,South,Arizona,Online,Dining Furniture,3,200,40,Joe P.,3
4154,2020-06-22 01:00:00,Midwest,Ohio,Distributor,Festive,2,100,20,Carl N.,5
4155,2020-06-22 02:00:00,Midwest,Illinois,Distributor,Computers,4,500,100,Nicholas C.,4
4156,2020-06-22 03:00:00,West,Illinois,Wholesale,Furniture Cushions,1,50,10,Keith G.,6
4157,2020-06-22 04:00:00,Northeast,Arizona,In-Store,Cookware,4,500,100,Donald R.,4
4158,2020-06-22 05:00:00,West,Ohio,Wholesale,Dinnerware,1,50,10,Shawn W.,3
4159,2020-06-22 06:00:00,Northeast,Colorado,In-Store,Cookware,1,50,10,Donald R.,4
4160,2020-06-22 07:00:00,Midwest,Illinois,Distributor,Computers,5,1000,200,Nicholas C.,3
4161,2020-06-22 08:00:00,South,Illinois,Online,Floral,1,50,10,Douglas T.,4
4162,2020-06-22 09:00:00,Northeast,Texas,In-Store,Cookware,1,50,10,Donald R.,5
4163,2020-06-22 10:00:00,Midwest,Ohio,Distributor,Computers,3,200,40,Nicholas C.,7
4164,2020-06-22 11:00:00,West,Illinois,Wholesale,Furniture Cushions,4,500,100,Keith G.,5
4165,2020-06-22 12:00:00,Northeast,New York,In-Store,Floor Lamps,3,200,40,Joshua B.,5
4166,2020-06-22 13:00:00,South,Ohio,Online,Dining Furniture,1,50,10,Joe P.,7
4167,2020-06-22 14:00:00,West,Georgia,Wholesale,Furniture Cushions,5,1000,200,Keith G.,7
4168,2020-06-22 15:00:00,West,Texas,Wholesale,Dinnerware,3,200,40,Shawn W.,6
4169,2020-06-22 16:00:00,Midwest,Illinois,Distributor,Computers,3,200,40,Nicholas C.,6
4170,2020-06-22 17:00:00,Northeast,Texas,In-Store,Cookware,2,100,20,Donald R.,5
4171,2020-06-22 18:00:00,West,Georgia,Wholesale,Dinnerware,1,50,10,Shawn W.,5
4172,2020-06-22 19:00:00,South,Arizona,Online,Dining Furniture,5,1000,200,Joe P.,3
4173,2020-06-22 20:00:00,Northeast,Arizona,In-Store,Floor Lamps,3,200,40,Joshua B.,3
4174,2020-06-22 21:00:00,South,Ohio,Online,Floral,3,200,40,Douglas T.,6
4175,2020-06-22 22:00:00,West,Georgia,Wholesale,Dinnerware,5,1000,200,Shawn W.,8
4176,2020-06-22 23:00:00,South,Florida,Online,Floral,1,50,10,Douglas T.,8
4177,2020-06-23 00:00:00,Midwest,Florida,Distributor,Computers,2,100,20,Nicholas C.,6
4178,2020-06-23 01:00:00,South,Ohio,Online,Dining Furniture,3,200,40,Joe P.,3
4179,2020-06-23 02:00:00,Northeast,California,In-Store,Cookware,2,100,20,Donald R.,3
4180,2020-06-23 03:00:00,South,Texas,Online,Dining Furniture,4,500,100,Joe P.,8
4181,2020-06-23 04:00:00,South,Texas,Online,Dining Furniture,1,50,10,Joe P.,4
4182,2020-06-23 05:00:00,Midwest,Arizona,Distributor,Festive,4,500,100,Carl N.,4
4183,2020-06-23 06:00:00,South,Florida,Online,Dining Furniture,4,500,100,Joe P.,3
4184,2020-06-23 07:00:00,South,Michigan,Online,Dining Furniture,4,500,100,Joe P.,4
4185,2020-06-23 08:00:00,West,Illinois,Wholesale,Furniture Cushions,1,50,10,Keith G.,7
4186,2020-06-23 09:00:00,West,Illinois,Wholesale,Dinnerware,1,50,10,Shawn W.,6
4187,2020-06-23 10:00:00,Northeast,Illinois,In-Store,Cookware,5,1000,200,Donald R.,6
4188,2020-06-23 11:00:00,West,Arizona,Wholesale,Furniture Cushions,2,100,20,Keith G.,3
4189,2020-06-23 12:00:00,West,Georgia,Wholesale,Furniture Cushions,2,100,20,Keith G.,5
4190,2020-06-23 13:00:00,West,Colorado,Wholesale,Dinnerware,5,1000,200,Shawn W.,8
4191,2020-06-23 14:00:00,West,Florida,Wholesale,Dinnerware,5,1000,200,Shawn W.,3
4192,2020-06-23 15:00:00,Midwest,Florida,Distributor,Computers,4,500,100,Nicholas C.,4
4193,2020-06-23 16:00:00,West,Michigan,Wholesale,Dinnerware,5,1000,200,Shawn W.,8
4194,2020-06-23 17:00:00,Midwest,Texas,Distributor,Festive,3,200,40,Carl N.,5
4195,2020-06-23 18:00:00,Midwest,California,Distributor,Festive,2,100,20,Carl N.,4
4196,2020-06-23 19:00:00,West,Ohio,Wholesale,Furniture Cushions,5,1000,200,Keith G.,7
4197,2020-06-23 20:00:00,South,Texas,Online,Floral,3,200,40,Douglas T.,4
4198,2020-06-23 21:00:00,Midwest,Georgia,Distributor,Computers,3,200,40,Nicholas C.,7
4199,2020-06-23 22:00:00,South,Ohio,Online,Floral,3,200,40,Douglas T.,8
4200,2020-06-23 23:00:00,South,Florida,Online,Floral,3,200,40,Douglas T.,7
4201,2020-06-24 00:00:00,West,Georgia,Wholesale,Furniture Cushions,4,500,100,Keith G.,8
4202,2020-06-24 01:00:00,Northeast,Ohio,In-Store,Floor Lamps,3,200,40,Joshua B.,8
4203,2020-06-24 02:00:00,West,Michigan,Wholesale,Furniture Cushions,4,500,100,Keith G.,8
4204,2020-06-24 03:00:00,Northeast,Michigan,In-Store,Cookware,4,500,100,Donald R.,8
4205,2020-06-24 04:00:00,Northeast,New York,In-Store,Cookware,3,200,40,Donald R.,8
4206,2020-06-24 05:00:00,West,Colorado,Wholesale,Dinnerware,2,100,20,Shawn W.,4
4207,2020-06-24 06:00:00,West,Michigan,Wholesale,Dinnerware,3,200,40,Shawn W.,8
4208,2020-06-24 07:00:00,Northeast,Florida,In-Store,Floor Lamps,3,200,40,Joshua B.,4
4209,2020-06-24 08:00:00,West,California,Wholesale,Dinnerware,3,200,40,Shawn W.,8
4210,2020-06-24 09:00:00,Northeast,Illinois,In-Store,Cookware,2,100,20,Donald R.,7
4211,2020-06-24 10:00:00,South,New York,Online,Floral,1,50,10,Douglas T.,8
4212,2020-06-24 11:00:00,West,Illinois,Wholesale,Furniture Cushions,1,50,10,Keith G.,5
4213,2020-06-24 12:00:00,South,Colorado,Online,Dining Furniture,4,500,100,Joe P.,8
4214,2020-06-24 13:00:00,Midwest,Ohio,Distributor,Festive,4,500,100,Carl N.,8
4215,2020-06-24 14:00:00,South,Arizona,Online,Dining Furniture,2,100,20,Joe P.,7
4216,2020-06-24 15:00:00,South,Michigan,Online,Dining Furniture,5,1000,200,Joe P.,6
4217,2020-06-24 16:00:00,Northeast,California,In-Store,Cookware,1,50,10,Donald R.,7
4218,2020-06-24 17:00:00,South,Colorado,Online,Dining Furniture,4,500,100,Joe P.,5
4219,2020-06-24 18:00:00,West,Illinois,Wholesale,Furniture Cushions,1,50,10,Keith G.,6
4220,2020-06-24 19:00:00,Northeast,New York,In-Store,Floor Lamps,2,100,20,Joshua B.,3
4221,2020-06-24 20:00:00,Midwest,Michigan,Distributor,Computers,2,100,20,Nicholas C.,3
4222,2020-06-24 21:00:00,West,Florida,Wholesale,Dinnerware,5,1000,200,Shawn W.,5
4223,2020-06-24 22:00:00,Midwest,Michigan,Distributor,Computers,5,1000,200,Nicholas C.,7
4224,2020-06-24 23:00:00,South,New York,Online,Floral,2,100,20,Douglas T.,4
4225,2020-06-25 00:00:00,West,New York,Wholesale,Furniture Cushions,4,500,100,Keith G.,5
4226,2020-06-25 01:00:00,West,Arizona,Wholesale,Furniture Cushions,1,50,10,Keith G.,6
4227,2020-06-25 02:00:00,Midwest,Michigan,Distributor,Festive,3,200,40,Carl N.,6
4228,2020-06-25 03:00:00,West,Michigan,Wholesale,Furniture Cushions,5,1000,200,Keith G.,8
4229,2020-06-25 04:00:00,West,Arizona,Wholesale,Dinnerware,3,200,40,Shawn W.,3
4230,2020-06-25 05:00:00,West,Georgia,Wholesale,Furniture Cushions,4,500,100,Keith G.,6
4231,2020-06-25 06:00:00,South,Georgia,Online,Dining Furniture,5,1000,200,Joe P.,5
4232,2020-06-25 07:00:00,Midwest,Ohio,Distributor,Festive,3,200,40,Carl N.,6
4233,2020-06-25 08:00:00,West,Georgia,Wholesale,Dinnerware,4,500,100,Shawn W.,5
4234,2020-06-25 09:00:00,Northeast,Texas,In-Store,Floor Lamps,1,50,10,Joshua B.,4
4235,2020-06-25 10:00:00,Northeast,Michigan,In-Store,Floor Lamps,4,500,100,Joshua B.,8
4236,2020-06-25 11:00:00,Northeast,California,In-Store,Floor Lamps,5,1000,200,Joshua B.,3
4237,2020-06-25 12:00:00,Northeast,Michigan,In-Store,Floor Lamps,2,100,20,Joshua B.,6
4238,2020-06-25 13:00:00,South,Texas,Online,Dining Furniture,1,50,10,Joe P.,5
4239,2020-06-25 14:00:00,West,Texas,Wholesale,Furniture Cushions,3,200,40,Keith G.,7
4240,2020-06-25 15:00:00,Midwest,Illinois,Distributor,Computers,5,1000,200,Nicholas C.,3
4241,2020-06-25 16:00:00,West,Michigan,Wholesale,Dinnerware,2,100,20,Shawn W.,4
4242,2020-06-25 17:00:00,South,Colorado,Online,Dining Furniture,4,500,100,Joe P.,5
4243,2020-06-25 18:00:00,Northeast,Texas,In-Store,Floor Lamps,2,100,20,Joshua B.,8
4244,2020-06-25 19:00:00,South,California,Online,Floral,5,1000,200,Douglas T.,8
4245,2020-06-25 20:00:00,West,Arizona,Wholesale,Furniture Cushions,5,1000,200,Keith G.,4
4246,2020-06-25 21:00:00,Midwest,Ohio,Distributor,Computers,2,100,20,Nicholas C.,4
4247,2020-06-25 22:00:00,South,Illinois,Online,Floral,4,500,100,Douglas T.,8
4248,2020-06-25 23:00:00,Midwest,Arizona,Distributor,Festive,2,100,20,Carl N.,6
4249,2020-06-26 00:00:00,South,Illinois,Online,Floral,5,1000,200,Douglas T.,6
4250,2020-06-26 01:00:00,Midwest,California,Distributor,Festive,5,1000,200,Carl N.,5
4251,2020-06-26 02:00:00,Midwest,New York,Distributor,Festive,3,200,40,Carl N.,7
4252,2020-06-26 03:00:00,Northeast,Michigan,In-Store,Floor Lamps,3,200,40,Joshua B.,5
4253,2020-06-26 04:00:00,Midwest,Florida,Distributor,Festive,1,50,10,Carl N.,7
4254,2020-06-26 05:00:00,Northeast,Colorado,In-Store,Cookware,5,1000,200,Donald R.,4
4255,2020-06-26 06:00:00,West,Arizona,Wholesale,Dinnerware,3,200,40,Shawn W.,3
4256,2020-06-26 07:00:00,West,Michigan,Wholesale,Dinnerware,2,100,20,Shawn W.,5
4257,2020-06-26 08:00:00,Northeast,Colorado,In-Store,Floor Lamps,4,500,100,Joshua B.,5
4258,2020-06-26 09:00:00,Northeast,New York,In-Store,Cookware,2,100,20,Donald R.,7
4259,2020-06-26 10:00:00,South,Florida,Online,Floral,4,500,100,Douglas T.,4
4260,2020-06-26 11:00:00,South,Colorado,Online,Dining Furniture,3,200,40,Joe P.,4
4261,2020-06-26 12:00:00,South,Colorado,Online,Floral,1,50,10,Douglas T.,7
4262,2020-06-26 13:00:00,West,Arizona,Wholesale,Furniture Cushions,2,100,20,Keith G.,4
4263,2020-06-26 14:00:00,South,Georgia,Online,Dining Furniture,2,100,20,Joe P.,8
4264,2020-06-26 15:00:00,Midwest,Florida,Distributor,Festive,2,100,20,Carl N.,6
4265,2020-06-26 16:00:00,Midwest,Michigan,Distributor,Computers,4,500,100,Nicholas C.,8
4266,2020-06-26 17:00:00,South,New York,Online,Dining Furniture,3,200,40,Joe P.,3
4267,2020-06-26 18:00:00,Midwest,Florida,Distributor,Computers,2,100,20,Nicholas C.,5
4268,2020-06-26 19:00:00,West,California,Wholesale,Dinnerware,2,100,20,Shawn W.,3
4269,2020-06-26 20:00:00,Midwest,Georgia,Distributor,Computers,1,50,10,Nicholas C.,5
4270,2020-06-26 21:00:00,West,California,Wholesale,Dinnerware,1,50,10,Shawn W.,6
4271,2020-06-26 22:00:00,Northeast,New York,In-Store,Cookware,3,200,40,Donald R.,4
4272,2020-06-26 23:00:00,Northeast,Arizona,In-Store,Cookware,3,200,40,Donald R.,8
4273,2020-06-27 00:00:00,Northeast,Arizona,In-Store,Floor Lamps,5,1000,200,Joshua B.,7
4274,2020-06-27 01:00:00,Northeast,New York,In-Store,Floor Lamps,1,50,10,Joshua B.,8
4275,2020-06-27 02:00:00,Midwest,Illinois,Distributor,Festive,5,1000,200,Carl N.,6
4276,2020-06-27 03:00:00,South,New York,Online,Dining Furniture,4,500,100,Joe P.,3
4277,2020-06-27 04:00:00,Midwest,Georgia,Distributor,Festive,5,1000,200,Carl N.,7
4278,2020-06-27 05:00:00,West,Texas,Wholesale,Dinnerware,2,100,20,Shawn W.,4
4279,2020-06-27 06:00:00,Midwest,Arizona,Distributor,Festive,5,1000,200,Carl N.,6
4280,2020-06-27 07:00:00,Midwest,Ohio,Distributor,Computers,3,200,40,Nicholas C.,7
4281,2020-06-27 08:00:00,West,Georgia,Wholesale,Dinnerware,4,500,100,Shawn W.,6
4282,2020-06-27 09:00:00,Northeast,Georgia,In-Store,Floor Lamps,2,100,20,Joshua B.,6
